   614 Pia                L.H. Wasserman  11.0   0.15       25.8         0   0   0   0   0   0 41217 2348 20191113 174.815530 208.761675 217.283366  7.024650 0.11007522   2.69455413 20190923 1.1E-02 -9.8E-06 20191005 2.6E-02 20200712 3.4E-02 20270119 3.4E-02 20270119
   615 Roswitha           L.H. Wasserman  10.3   0.15 0.71  48.2         0   0   0   0   0   0 42564 2846 20191113 294.526719 247.571993  13.449679  2.761844 0.10952965   2.63137168 20191003 1.4E-02  3.5E-05 20191005 4.4E-02 20200509 5.2E-02 20290704 5.2E-02 20290716
   616 Elly               L.H. Wasserman  10.68  0.15 0.88  18.1         0   0   0   0   0   0 41244 2154 20191113 187.060769 108.950909 356.010557 14.952103 0.05898990   2.55408044 20190928 2.3E-02 -9.2E-05 20191005 2.8E-02 20200926 4.1E-02 20270524 4.1E-02 20270524
   617 Patroclus          L.H. Wasserman   8.19  0.15 0.70 140.9 P       0   0   0   0   0   0 41207 2717 20191113 220.395071 307.894577  44.349648 22.049926 0.13869132   5.21515385 20191003 1.7E-02  1.3E-05 20191005 2.7E-02 20200427 4.5E-02 20230814 4.5E-02 20230814
   618 Elfriede           L.H. Wasserman   8.3   0.15 0.70 120.3 C       0   0   0   0   0   0 41248 2467 20191113 348.634105 229.022768 110.841542 17.058907 0.06963990   3.18919175 20191003 2.3E-02 -1.2E-04 20191005 3.4E-02 20201028 3.6E-02 20261125 3.6E-02 20261125
   621 Werdandi           L.H. Wasserman  10.49  0.15 0.65  27.1         0   0   0   0   0   9 34927 2788 20191113 152.578793  33.054013  67.114077  2.311238 0.13675701   3.13341985 20190928 1.4E-02 -3.0E-05 20191005 2.3E-02 20200720 3.1E-02 20271114 3.1E-02 20271114
   623 Chimaera           L.H. Wasserman  10.97  0.15 0.71  44.1         0   0   0   0   0   0 40126 2226 20191113 132.806697 124.144960 308.325577 14.126132 0.11294367   2.46080507 20190923 1.1E-02  1.2E-05 20191005 2.6E-02 20200614 3.3E-02 20251106 3.8E-02 20291130
   625 Xenia              L.H. Wasserman  10.0   0.15       28.4         0   0   0   0   0   0 41063 2269 20191113 248.815083 200.657709 127.534492 12.080214 0.22838648   2.64389418 20190923 1.2E-02  1.8E-05 20191005 3.2E-02 20200517 5.4E-02 20290624 5.7E-02 20290716
   626 Notburga           L.H. Wasserman   9.00  0.15 0.70 100.7 C       0   0   0   0   0   0 41063 2063 20191113 203.814053  43.528725 341.635234 25.370133 0.24279033   2.57318337 20190923 1.2E-02  3.2E-06 20191005 2.7E-02 20200613 4.5E-02 20251024 5.8E-02 20290928
   627 Charis             L.H. Wasserman   9.95  0.15 0.68  48.5         0   0   0   0   0   0 41114 2759 20191113 118.115579 177.165758 142.465846  6.472626 0.05824594   2.90121764 20190928 1.7E-02  8.8E-05 20191005 2.4E-02 20191226 3.1E-02 20270623 3.1E-02 20270623
   628 Christine          L.H. Wasserman   9.25  0.15 0.82  49.7         0   0   0   0   0   0 41012 2553 20191113 250.399131 207.329527 112.111437 11.527979 0.04407593   2.58094816 20190923 1.1E-02  1.6E-05 20191005 3.1E-02 20200531 3.1E-02 20200531 3.5E-02 20290827
   630 Euphemia           L.H. Wasserman  11.1   0.15       17.2         0   0   0   0   0   0 34903 2206 20191113 191.816955  40.116431 105.367300 13.867054 0.11235833   2.62306913 20190928 1.7E-02 -9.3E-05 20191005 2.3E-02 20201107 3.3E-02 20260209 3.5E-02 20300106
   631 Philippina         L.H. Wasserman   8.70  0.15 0.87  57.6 S       0   0   1   0   0   0 41075 2203 20191113 110.092122 278.825232 224.695413 18.906763 0.08204044   2.79500262 20191003 1.4E-02 -2.3E-05 20191005 3.0E-02 20200804 3.4E-02 20230216 3.4E-02 20230216
   633 Zelima             L.H. Wasserman   9.73  0.15 0.79  34.4         0   0   0   0   0   0 41030 2492 20191113  78.683193 190.030486 147.282180 10.901198 0.08364866   3.01941965 20190928 2.1E-02  1.2E-04 20191005 2.6E-02 20191202 3.0E-02 20280705 3.0E-02 20280705
   634 Ute                L.H. Wasserman   9.7   0.15       69.4         0   0   0   0   0   0 41041 2882 20191113 318.847056 220.509457 133.202403 12.291007 0.18174774   3.04983316 20190928 1.6E-02 -5.8E-05 20191005 3.4E-02 20201026 4.1E-02 20250915 4.1E-02 20250915
   635 Vundtia            L.H. Wasserman   9.01  0.15 0.68  98.2 C       0   0   0   0   0   0 41014 2952 20191113 288.866021 227.884294 182.875140 11.006564 0.07749872   3.14090033 20190928 1.8E-02 -9.5E-05 20191005 2.6E-02 20201119 3.1E-02 20270102 3.1E-02 20270102
   636 Erika              L.H. Wasserman   9.6   0.15       74.3         0   0   0   0   0   0 41118 2670 20191113  59.819545 298.473819  34.603690  7.928994 0.16915285   2.91259545 20190928 2.4E-02  1.3E-04 20191005 2.6E-02 20191109 4.2E-02 20280707 4.2E-02 20280707
   637 Chrysothemis       L.H. Wasserman  11.6   0.15       43.5         0   0   0   0   0   0 40978 2699 20191113  12.095707 173.073107 353.351622  0.270833 0.12396939   3.17255499 20190923 1.3E-02  2.2E-05 20191005 3.2E-02 20200509 3.4E-02 20260614 3.4E-02 20260614
   638 Moira              L.H. Wasserman  10.0   0.15       65.6         0   0   0   0   0   0 41403 2854 20191113 315.830431 128.918589 103.189457  7.713487 0.15908295   2.73473432 20191003 1.4E-02  4.0E-05 20191005 3.8E-02 20200417 4.3E-02 20290407 4.3E-02 20290407
   639 Latona             L.H. Wasserman   8.20  0.15 0.84  71.2 S       0   0   0   0   0   0 40973 2316 20191113 119.560492  70.679014 279.835660  8.555622 0.10682526   3.01770882 20190928 1.5E-02  5.5E-05 20191005 2.4E-02 20200129 3.2E-02 20280918 3.2E-02 20280918
   640 Brambilla          L.H. Wasserman   9.2   0.15 0.75  80.8 G?      0   0   0   0   0   0 40928 2741 20191113  48.194582  29.426007 234.897222 13.375091 0.08002204   3.15846290 20190928 1.5E-02 -7.0E-05 20191005 2.1E-02 20201002 2.4E-02 20250809 2.6E-02 20300612
   642 Clara              L.H. Wasserman   9.98  0.15 0.88  33.4         0   0   0   0   0   0 40899 2322 20191113 152.829587 119.826188   5.499218  8.146091 0.12402539   3.19565566 20191003 2.2E-02 -9.2E-05 20191005 3.1E-02 20200911 4.4E-02 20280110 4.4E-02 20280110
   643 Scheherezade       L.H. Wasserman   9.7   0.15 0.71  71.6         0   0   0   0   0   0 40918 2443 20191113 354.868086 230.355429 252.178978 13.768766 0.05706753   3.36228078 20190928 1.6E-02  5.7E-05 20191005 3.0E-02 20200228 3.3E-02 20260219 3.3E-02 20260219
   644 Cosima             L.H. Wasserman  11.13  0.15 0.81  19.9         0   0   0   0   0   0 38001 2994 20191113 279.821144 268.586644 109.973703  1.040963 0.15385103   2.60099451 20190928 1.3E-02 -2.9E-05 20191005 3.3E-02 20200930 3.7E-02 20280730 3.7E-02 20280730
   645 Agrippina          L.H. Wasserman   9.94  0.15 0.86  28.0         0   0   0   0   0   0 40899 2371 20191113 166.945612  85.278405 359.994566  7.028057 0.14342973   3.21936362 20190928 1.6E-02 -4.0E-05 20191005 2.7E-02 20200803 3.7E-02 20271126 3.7E-02 20271126
   648 Pippa              L.H. Wasserman   9.68  0.15 0.68  68.3 C       0   0   0   0   0   0 40914 2210 20191113 171.865130 179.661004 290.846042  9.870329 0.19783183   3.20984013 20191003 2.0E-02 -8.8E-05 20191005 2.9E-02 20200923 4.3E-02 20220113 4.3E-02 20220113
   651 Antikleia          L.H. Wasserman  10.01  0.15 0.85  33.0         0   0   0   0   0   0 40754 2221 20191113 118.243555 354.431015  38.007105 10.758912 0.10098160   3.02192166 20190923 1.2E-02  2.1E-05 20191005 2.3E-02 20200324 3.2E-02 20270804 3.2E-02 20270804
   652 Jubilatrix         L.H. Wasserman  11.0   0.15       16.9         0   0   0   0   0   0 40340 2398 20191113 193.640395 276.937655  86.188974 15.744355 0.12742771   2.55410872 20190923 1.0E-02  1.5E-06 20191005 2.3E-02 20200515 3.4E-02 20250910 3.9E-02 20290827
   653 Berenike           L.H. Wasserman   9.3   0.15 0.84  39.2         0   0   0   0   0   0 40777 2419 20191113  20.687863  57.130513 132.847695 11.291576 0.03960888   3.01436492 20190923 1.2E-02  7.9E-06 20191005 2.9E-02 20200612 3.0E-02 20250522 3.0E-02 20250522
   654 Zelinda            L.H. Wasserman   8.52  0.15 0.68 127.4 C       0   0   0   0   0  10 40649 2585 20191113  31.795952 213.902678 278.443257 18.126307 0.23103707   2.29686713 20190507 1.2E-02  2.1E-05 20191005 2.7E-02 20200524 3.8E-02 20230210 4.0E-02 20300220
   655 Briseis            L.H. Wasserman  10.0   0.15       30.8         0   0   0   0   0   0 40852 2746 20191113 235.739122 279.848798 129.862816  6.505831 0.08396103   2.99454079 20190928 1.3E-02 -4.1E-05 20191005 2.6E-02 20200829 3.3E-02 20261126 3.3E-02 20261126
   656 Beagle             L.H. Wasserman  10.1   0.15       53.2         0   0   2   0   0   0 34557 2984 20191113 307.134546 330.693006 184.281244  0.516584 0.13369171   3.15078682 20190928 1.9E-02  1.1E-04 20191005 2.6E-02 20191218 3.3E-02 20260121 3.3E-02 20260121
   657 Gunlod             L.H. Wasserman  10.93  0.15       42.5         0   0   0   0   0   0 32626 2375 20191113 127.367658 245.133697 297.536748 10.238131 0.11331969   2.61073637 20190928 1.5E-02 -9.5E-05 20191005 2.1E-02 20201020 3.0E-02 20270530 3.0E-02 20270530
   658 Asteria            L.H. Wasserman  10.54  0.15 0.87  22.9         0   0   8   0   0   0 41179 2552 20191113 125.791159  60.288590 350.981548  1.505912 0.06539624   2.85255917 20190923 1.2E-02  1.6E-05 20191005 2.7E-02 20200428 3.2E-02 20260810 3.2E-02 20260810
   659 Nestor             L.H. Wasserman   8.99  0.15 0.72 108.9         0   0   0   0   0   0 40687 2356 20191113 358.189911 343.349801 350.740178  4.522451 0.11756625   5.16501554 20190928 2.0E-02 -6.8E-05 20191005 2.8E-02 20200901 3.1E-02 20221117 3.1E-02 20221117
   660 Crescentia         L.H. Wasserman   9.14  0.15 0.85  42.2 S       0   0   0   0   0   0 40262 2722 20191113 119.187321 105.708519 156.939088 15.199341 0.10791019   2.53332542 20190928 2.5E-02  5.0E-05 20191005 2.5E-02 20191016 2.8E-02 20271010 2.8E-02 20271010
   661 Cloelia            L.H. Wasserman   9.6   0.15 0.81  48.0 K       0   0   0   0   0   0 31267 2558 20191113 111.283525 184.269884 335.659856  9.231184 0.03516771   3.01994862 20190928 1.6E-02 -4.5E-05 20191005 2.5E-02 20200817 2.9E-02 20290413 2.9E-02 20290413
   662 Newtonia           L.H. Wasserman  10.3   0.15       23.6         0   0   0   0   0   0 40154 3019 20191113  54.933158 165.382185 133.702158  4.120139 0.21621099   2.55304724 20190928 2.8E-02 -6.8E-05 20191005 2.0E-02 20210106 4.4E-02 20270827 4.4E-02 20270827
   663 Gerlinde           L.H. Wasserman   9.21  0.15 0.68 100.9 C       0   0   0   0   0   0 38720 2403 20191113 355.606629 311.249578 232.853757 17.822890 0.14545165   3.06786335 20190923 1.5E-02  2.5E-05 20191005 3.3E-02 20200423 3.5E-02 20250311 3.5E-02 20250311
   664 Judith             L.H. Wasserman   9.97  0.15 0.71  72.7         0   0   0   0   0   0 40634 2481 20191113 234.896502 102.329430 170.918955  8.578331 0.23077733   3.19545938 20190928 1.5E-02  3.2E-05 20191005 3.2E-02 20200330 4.6E-02 20260513 4.6E-02 20260513
   665 Sabine             L.H. Wasserman   8.6   0.15       51.1         0   0   0   0   0   0 37054 2480 20191113   2.269212 318.866350 298.406485 14.748430 0.17279388   3.14527482 20190928 1.6E-02 -1.8E-05 20191005 3.0E-02 20200811 3.7E-02 20250609 3.7E-02 20250609
   666 Desdemona          L.H. Wasserman  10.7   0.15       26.9         0   0   0   0   0   0 40545 2505 20191113 186.158401 174.012307 215.407046  7.585565 0.23796940   2.59242697 20191003 1.1E-02  3.3E-07 20191005 2.7E-02 20200529 5.2E-02 20250906 5.2E-02 20250906
   667 Denise             L.H. Wasserman   9.4   0.15       81.3         0   0   0   0   0   0 40481 2230 20191113  54.140668 305.694631 153.241177 25.401000 0.19038533   3.18298836 20190923 1.4E-02  3.0E-05 20191005 2.7E-02 20200319 3.1E-02 20250110 3.1E-02 20250110
   668 Dora               L.H. Wasserman  12.0   0.15       26.8         0   0   0   0   0   0 40541 2287 20191113 276.262041 113.120334 214.450344  6.843289 0.23578318   2.79296120 20190923 1.2E-02  1.1E-05 20191005 3.9E-02 20200616 5.2E-02 20250808 5.2E-02 20250808
   669 Kypria             L.H. Wasserman  10.24  0.15 0.82  31.8         0   0   0   0   0   0 41479 2571 20191113 143.046139 115.778645 170.739483 10.790294 0.07603322   3.01333298 20191003 2.2E-02  1.1E-04 20191005 2.9E-02 20191215 3.6E-02 20280813 3.6E-02 20280813
   670 Ottegebe           L.H. Wasserman   9.4   0.15       34.1         0   0   0   0   0   0 41005 2830 20191113 226.116064 195.028390 174.675072  7.534692 0.19383494   2.80205082 20190923 1.0E-02  7.1E-07 20191005 2.4E-02 20200609 3.1E-02 20211022 3.1E-02 20211022
   671 Carnegia           L.H. Wasserman  10.2   0.15       58.7         0   0  16   0   0   0 38192 2527 20191113  67.313320  90.580901   0.499576  8.027959 0.06663779   3.09213878 20191003 1.6E-02  3.3E-05 20191005 3.3E-02 20200326 4.0E-02 20260509 4.0E-02 20260509
   672 Astarte            L.H. Wasserman  11.5   0.15       34.8         0   0   0   0   0   0 41076 2459 20191113 128.573855 308.875914 343.889202 11.113883 0.13425609   2.55644850 20190928 2.3E-02  1.3E-04 20191005 3.0E-02 20191213 3.7E-02 20260715 3.7E-02 20260715
   673 Edda               L.H. Wasserman  10.20  0.15 0.78  37.5         0   0   1   0   0   0 40454 3391 20191113  91.627747 234.152468 226.709336  2.877585 0.01074295   2.81377258 20190923 9.8E-03  7.7E-06 20191005 2.2E-02 20200515 2.5E-02 20250611 2.5E-02 20250611
   674 Rachele            L.H. Wasserman   7.42  0.15 0.88  97.3         0   0   0   0   0   0 43051 1863 20191113  24.501851  41.821229  58.135967 13.509318 0.19537189   2.92221552 20190509 2.5E-02  3.2E-05 20191005 4.3E-02 20200315 4.6E-02 20281106 4.6E-02 20281106
   676 Melitta            L.H. Wasserman   9.5   0.15       80.0         0   0   0   0   0   0 40421 2580 20191113  70.044672 184.619412 150.244961 12.838352 0.12168769   3.06335625 20190928 2.3E-02  1.2E-04 20191005 2.6E-02 20191116 3.0E-02 20241012 3.3E-02 20290817
   677 Aaltje             L.H. Wasserman   9.6   0.15       28.9         0   0   0   0   0   0 41304 2594 20191113 223.021155 275.687275 272.712545  8.487061 0.05028608   2.95512345 20190928 2.2E-02  7.3E-05 20191005 2.3E-02 20191028 3.1E-02 20270417 3.1E-02 20270417
   678 Fredegundis        L.H. Wasserman   9.02  0.15       41.8         0   0   0   0   0   0 38945 2205 20191113 359.304945 121.241461 281.116366  6.094339 0.21934002   2.57286735 20190928 3.3E-02  2.1E-04 20191005 3.7E-02 20191102 4.1E-02 20270913 4.1E-02 20270913
   679 Pax                L.H. Wasserman   9.01  0.15 0.86  51.5         0   0   0   0   0   0 40410 2549 20191113 317.482467 266.944455 112.116568 24.406391 0.30918888   2.58755554 20190928 1.4E-02 -3.3E-05 20191005 1.8E-02 20200522 5.6E-02 20281028 5.6E-02 20281028
   680 Genoveva           L.H. Wasserman   9.31  0.15 0.69  83.9         0   0   0   0   0   0 38007 2238 20191113 235.392325 245.802492  38.019255 17.496754 0.29444155   3.14462876 20190731 1.5E-02  3.2E-05 20191005 2.8E-02 20200321 5.1E-02 20210807 5.1E-02 20210807
   682 Hagar              L.H. Wasserman  12.2   0.15       15.5         0   0   0   0   0   0 40260 2075 20191113 180.004725 105.033069 190.790410 11.505611 0.17207618   2.65391992 20190928 1.4E-02  5.6E-05 20191005 2.4E-02 20200201 3.8E-02 20260826 3.8E-02 20260826
   683 Lanzia             L.H. Wasserman   8.7   0.15       82.0         0   0   0   0   0   0 38886 2532 20191113 135.811840 281.847054 259.663910 18.531602 0.05819185   3.11344202 20191003 1.9E-02 -9.4E-05 20191005 2.6E-02 20201016 3.3E-02 20290515 3.3E-02 20290515
   685 Hermia             L.H. Wasserman  12.0   0.15       10.9         0   0   0   0   0   0 33954 3066 20191113 358.076911  80.662260 235.204733  3.646737 0.19639363   2.23602351 20191003 1.5E-02 -6.1E-05 20191005 2.5E-02 20201221 4.6E-02 20260820 4.6E-02 20260820
   686 Gersuind           L.H. Wasserman   9.67  0.15 0.84  41.1         0   0   0   0   0   0 40085 2311 20191113 159.699376  89.093697 243.058981 15.685530 0.26783817   2.58962197 20190731 1.1E-02  3.1E-05 20191005 1.9E-02 20200221 3.8E-02 20261019 3.8E-02 20261019
   688 Melanie            L.H. Wasserman  10.59  0.15       41.4         0   0   0   0   0   0 38795 2570 20191113 336.101940 139.009819 170.856462 10.241508 0.13974799   2.69883438 20190928 1.4E-02 -2.0E-05 20191005 3.1E-02 20201003 3.9E-02 20240802 3.8E-02 20240802
   689 Zita               L.H. Wasserman  12.15  0.15 0.71  14.4         0   0   0   0   0   0 23321 2576 20191113  92.380109 188.522457 168.126080  5.740408 0.22911166   2.31621095 20191003 1.4E-02  4.2E-05 20191005 2.3E-02 20200201 4.1E-02 20221120 5.1E-02 20291102
   690 Wratislavia        L.H. Wasserman   8.02  0.15 0.66 135.0         0   0   0   0   0   0 37882 2293 20191113 265.998083 114.304761 253.144524 11.264712 0.17916680   3.15173138 20190928 1.2E-02 -1.4E-05 20191005 2.5E-02 20200630 3.1E-02 20260806 3.1E-02 20260806
   691 Lehigh             L.H. Wasserman   9.3   0.15 0.74  87.7         0   0   0   0   0   0 38251 2024 20191113  55.847741 304.365532  87.982230 13.012988 0.12294816   3.01191558 20190928 1.9E-02  9.3E-05 20191005 2.9E-02 20200111 3.2E-02 20241221 3.2E-02 20241221
   692 Hippodamia         L.H. Wasserman   9.18  0.15 0.86  45.9 S       0   0   0   0   0   0 43056 1764 20191113 337.439920  54.017458  63.472614 26.074798 0.16887074   3.38645369 20190928 2.2E-02  1.2E-04 20191005 3.7E-02 20200121 4.2E-02 20260104 4.2E-02 20260104
   693 Zerbinetta         L.H. Wasserman   9.5   0.15 0.78  67.7         0   0   0   0   0   0 40178 2316 20191113  18.472838 285.357713 351.733739 14.185331 0.03174300   2.94458099 20190928 2.2E-02 -9.5E-05 20191005 2.6E-02 20200925 3.9E-02 20290613 3.9E-02 20290613
   694 Ekard              L.H. Wasserman   9.17  0.15 0.72  90.8         0   0   0   0   0   0 40122 2257 20191113 111.393393 111.786051 230.001628 15.887787 0.32232411   2.67189631 20190928 1.4E-02  4.8E-05 20191005 2.2E-02 20200201 4.0E-02 20220712 4.0E-02 20220712
   695 Bella              L.H. Wasserman   9.30  0.15 0.87  48.2 S       0   0   0   0   0   0 38685 2252 20191113 115.567697  80.021548 275.531802 13.847525 0.15969212   2.54005593 20190928 1.4E-02  5.3E-05 20191005 2.5E-02 20200211 3.0E-02 20260927 3.0E-02 20260927
   696 Leonora            L.H. Wasserman   9.5   0.15       75.8         0   0   0   0   0   0 36070 2259 20191113 157.420827 103.929771 299.508361 13.037208 0.25043731   3.16885026 20190923 1.3E-02  5.4E-06 20191005 2.2E-02 20200501 3.9E-02 20281021 3.9E-02 20281021
   697 Galilea            L.H. Wasserman   9.63  0.15 0.73  80.1         0   0   0   0   0   0 40020 2592 20191113 305.056981 332.773854  15.466756 15.120051 0.15487726   2.88315823 20190928 1.4E-02 -3.2E-05 20191005 3.4E-02 20200923 3.7E-02 20251007 3.7E-02 20251007
   698 Ernestina          L.H. Wasserman  10.9   0.15       27.0         0   0   0   0   0   0 40006 2549 20191113 229.215950  98.773086  40.628091 11.532926 0.11090211   2.86644121 20190928 2.0E-02 -6.8E-05 20191005 2.6E-02 20201213 3.0E-02 20251227 3.0E-02 20251227
   700 Auravictrix        L.H. Wasserman  11.1   0.15       15.4         0   0   0   0   0   0 39805 2521 20191113 357.600834 101.948527  96.814966  6.789919 0.10344810   2.22928192 20190923 1.1E-02  2.7E-05 20191005 3.4E-02 20200624 3.8E-02 20230423 3.8E-02 20230423
   701 Oriola             L.H. Wasserman   9.25  0.15 0.66  40.2         0   0   0   0   0   0 41252 2839 20191113  37.971468 328.015378 243.740499  7.141278 0.03432463   3.01650588 20190928 1.2E-02 -1.4E-05 20191005 2.6E-02 20200723 2.8E-02 20250703 2.8E-02 20250703
   702 Alauda             L.H. Wasserman   7.25  0.15 0.66 194.7 C       0   0   0   0   0   0 39862 2757 20191113  88.004677 351.311776 289.744054 20.602039 0.01718499   3.19275518 20190928 1.8E-02 -1.2E-05 20191005 2.0E-02 20201216 2.5E-02 20290605 2.5E-02 20290605
   704 Interamnia         L.H. Wasserman   5.94 -0.02 0.64 316.6 F       0   0   0   0   0   0 39664 4478 20191113 137.529608  94.917251 280.286221 17.310176 0.15482545   3.05728359 20190923 1.0E-02  1.6E-05 20191005 1.8E-02 20200326 2.3E-02 20270721 2.3E-02 20270721
   705 Erminia            L.H. Wasserman   8.39  0.15 0.70 134.2 C       0   0   0   0   0   0 39770 2077 20191113 224.091933 102.639801   2.793994 25.017313 0.05009140   2.92244166 20190928 2.1E-02 -1.1E-04 20191005 2.4E-02 20201028 2.7E-02 20280509 2.8E-02 20290808
   706 Hirundo            L.H. Wasserman  11.0   0.15       29.2         0   0   0   0   0   0 39783 2194 20191113  80.808964  31.096196 325.346343 14.429602 0.19430548   2.72956208 20190928 1.8E-02  6.7E-05 20191005 2.6E-02 20200106 3.6E-02 20231111 3.6E-02 20231111
   708 Raphaela           L.H. Wasserman  10.61  0.15 0.88  21.4         0   0   0   0   0   0 46310 2846 20191113 280.103397 197.125371 355.178441  3.489498 0.08587752   2.67059566 20191003 1.7E-02  8.7E-05 20191005 3.0E-02 20200119 3.8E-02 20210527 3.8E-02 20210527
   709 Fringilla          L.H. Wasserman   9.04  0.15 0.72  96.6         0   0   0   0   0   0 41493 2289 20191113  92.416146  19.265209 324.381725 16.260302 0.11255920   2.91625579 20191003 2.5E-02  1.1E-04 20191005 3.5E-02 20200101 4.8E-02 20270609 4.8E-02 20270609
   710 Gertrud            L.H. Wasserman  11.1   0.15       26.8         0   0   0   0   0   0 39597 2916 20191113 156.583996  99.608648 140.180707  1.750738 0.13294760   3.13047536 20191003 2.6E-02  2.8E-05 20191005 2.6E-02 20191013 3.9E-02 20290704 3.9E-02 20290708
   712 Boliviana          L.H. Wasserman   8.32  0.03 0.73 127.6 C       0   0   0   0   0  10 39566 2738 20191113 145.425915 181.457556 230.819972 12.764970 0.18694531   2.57436158 20190923 9.4E-03 -4.2E-06 20191005 1.9E-02 20200523 2.8E-02 20270125 2.8E-02 20270125
   713 Luscinia           L.H. Wasserman   8.97  0.15 0.66 105.5 C       0   0   0   0   0   0 38287 2732 20191113 321.598748 138.004454 217.502886 10.343362 0.15582393   3.39948715 20190928 1.6E-02 -5.4E-05 20191005 2.9E-02 20200927 3.4E-02 20260901 3.4E-02 20260901
   714 Ulula              L.H. Wasserman   9.1   0.15 0.88  39.2 S       0   0   0   0   0   0 39443 2551 20191113  62.073938 231.441316 233.837863 14.270931 0.05687036   2.53465512 20190923 1.2E-02  1.7E-05 20191005 2.6E-02 20200427 2.9E-02 20280420 2.9E-02 20280420
   715 Transvaalia        L.H. Wasserman  10.0   0.15       28.6         0   0   0   0   0   0 37222 2378 20191113  87.928900 301.017170  46.081693 13.818553 0.08300762   2.76863562 20190928 1.6E-02  9.4E-05 20191005 2.4E-02 20191227 3.1E-02 20270812 3.1E-02 20270812
   716 Berkeley           L.H. Wasserman  10.84  0.15 0.86  21.3         0   0   0   0   0   0 41330 2590 20191113  94.122018  57.098197 145.886641  8.485082 0.08651760   2.81323600 20190928 1.6E-02 -8.9E-05 20191005 2.2E-02 20201006 3.0E-02 20280523 3.0E-02 20280523
   717 Wisibada           L.H. Wasserman  11.10  0.15 0.70  31.0         0   0   8   0   0   0 35343 2713 20191113 115.354089  24.427772 343.553833  1.645993 0.26304691   3.13934677 20190923 1.2E-02  2.2E-05 20191005 2.0E-02 20200227 3.7E-02 20280726 3.7E-02 20280726
   718 Erida              L.H. Wasserman   9.7   0.15       72.9         0   0   0   0   0   0 42636 2632 20191113 226.297764 174.540259  38.538172  6.927311 0.19899414   3.05752935 20190928 1.7E-02  8.9E-05 20191005 2.1E-02 20191211 3.4E-02 20270605 3.4E-02 20270605
   720 Bohlinia           L.H. Wasserman   9.6   0.15 0.81  33.7         0   0   1   0   0   0 44030 2914 20191113 237.029377 113.006457  35.694911  2.354020 0.01863736   2.88658022 20190928 2.2E-02  2.8E-05 20191005 2.2E-02 20191013 2.8E-02 20280729 2.8E-02 20280729
   721 Tabora             L.H. Wasserman   9.26  0.15 0.78  76.1 D       0   0   0   0   0   0 39407 2499 20191113  35.970903 352.586153  38.406939  8.320764 0.11679782   3.55382375 20191003 2.7E-02  1.5E-04 20191005 3.5E-02 20191212 4.0E-02 20270102 3.9E-02 20270102
   723 Hammonia           L.H. Wasserman  10.0   0.15       35.7         0   0   0   0   0   0 36680 2750 20191113 295.296926 250.449791 163.186625  4.990190 0.05485140   2.99230913 20190928 2.0E-02 -1.1E-04 20191005 2.8E-02 20201127 3.1E-02 20251110 3.1E-02 20251110
   725 Amanda             L.H. Wasserman  11.81  0.15 0.74  21.5         0   0  16   0   0   0 37763 2665 20191113  66.703149 323.390899  68.682683  3.790226 0.22150505   2.57258026 20190530 1.3E-02  3.3E-05 20191005 2.3E-02 20200218 3.1E-02 20280124 3.1E-02 20280124
   726 Joella             L.H. Wasserman  10.57  0.15       43.6         0   0   0   0   0   0 32078 1901 20191113 131.043656 113.217618 241.981477 15.435208 0.28490339   2.56573624 20190529 1.1E-02  3.6E-05 20191005 2.1E-02 20200229 5.5E-02 20261007 5.5E-02 20261007
   727 Nipponia           L.H. Wasserman   9.6   0.15 0.78  32.2         0   0   0   0   0   0 40684 2662 20191113 138.829399 274.575979 133.059155 15.060962 0.10589452   2.56595464 20190923 8.8E-03  1.1E-05 20191005 2.1E-02 20200513 2.8E-02 20270102 2.8E-02 20270102
   729 Watsonia           L.H. Wasserman   9.31  0.15 0.78  49.1         0   0   0   0   0   0 29915 2431 20191113 121.653255  87.798041 124.328724 18.050901 0.09751900   2.75858401 20190928 1.9E-02 -1.0E-04 20191005 2.2E-02 20201113 2.8E-02 20270402 2.8E-02 20270402
   731 Sorga              L.H. Wasserman   9.62  0.15 0.69  41.8         0   0   0   0   0   0 36380 2464 20191113 162.875437 288.599011  46.143223 10.688267 0.14094729   2.98790120 20191003 1.7E-02  3.6E-05 20191005 2.7E-02 20200222 4.3E-02 20270725 4.3E-02 20270725
   732 Tjilaki            L.H. Wasserman  10.5   0.15       37.6         0   0   0   0   0   0 38619 2583 20191113 308.660268  64.812949 173.348015 10.994358 0.04348309   2.45585470 20190923 1.0E-02  1.3E-05 20191005 2.9E-02 20200514 3.5E-02 20280626 3.5E-02 20280626
   733 Mocia              L.H. Wasserman   9.05  0.15 0.68  88.4 C       0   0   0   0   0   0 40341 2031 20191113 247.487521 189.844818 340.992225 20.285189 0.05864524   3.39962265 20190928 2.5E-02  1.3E-04 20191005 3.1E-02 20191209 3.8E-02 20270205 3.8E-02 20270205
   734 Benda              L.H. Wasserman   9.9   0.15       70.8         0   0   0   0   0   0 36368 2625 20191113  16.499120  66.312147   3.142657  5.804554 0.09996054   3.14825252 20191003 2.2E-02  1.1E-04 20191005 3.2E-02 20200102 3.2E-02 20241107 3.2E-02 20241107
   735 Marghanna          L.H. Wasserman   9.55  0.15 0.70  74.3         0   0   0   0   0   0 35722 2478 20191113 303.054229 309.746524  42.974638 16.869824 0.32132489   2.73053067 20190928 1.5E-02  1.2E-05 20191005 5.4E-02 20201020 5.4E-02 20201020 7.0E-02 20291018
